This is Dataplot data file   TAAM.DAT
Wafer Thickness
Source--Winsom Taam, Dept. of Math & Stat
Oakland University, MI  248-370-3438    taam@oakland.edu
(Used in presentation by Taam at SEMATECH
Stat Conference, March 31, 1998)
Number of Obervations = 45 wafers x 116 sites/wafer = 5220
Number of variables per line image = 4
Order of variables on a line image--
   1. Response Variable = wafer thickness
   2. Factor 1          = x-position on wafer
   3. Factor 2          = y-position on wafer
   4. Factor 3          = wafer identification (1 to 45)









    Y           XPOS        YPOS       ID
 6916.80        0.30       -0.52       19
 6871.70        0.16       -0.58       19
 6841.30        0.00       -0.60       19
 6893.30       -0.16       -0.58       19
 6957.00       -0.30       -0.52       19
 6976.40       -0.42       -0.42       19
 7007.70       -0.52       -0.30       19
 7042.50       -0.58       -0.16       19
 7022.00       -0.60        0.00       19
 6982.50       -0.58        0.16       19
 6957.00       -0.52        0.30       19
 6942.40       -0.42        0.42       19
 6920.00       -0.30        0.52       19
 6888.60       -0.16        0.58       19
 6738.70        0.00        0.80       19
 6714.80        0.16        0.78       19
 6711.40        0.31        0.74       19
 6764.20        0.44        0.67       19
 6815.00        0.57        0.57       19
 6838.80        0.67        0.44       19
 6856.00        0.74        0.31       19
 6855.00        0.78        0.16       19
 6851.30        0.80        0.00       19
 6876.80        0.78       -0.16       19
 6913.10        0.74       -0.31       19
 6934.60        0.67       -0.44       19
 6920.70        0.57       -0.57       19
 6885.80        0.44       -0.67       19
 6809.40        0.31       -0.74       19
 6746.30        0.16       -0.78       19
 6729.80        0.00       -0.80       19
 6763.70       -0.16       -0.78       19
 6815.00       -0.31       -0.74       19
 6862.80       -0.44       -0.67       19
 6888.30       -0.57       -0.57       19
 6911.10       -0.67       -0.44       19
 6947.20       -0.74       -0.31       19
 6960.10       -0.78       -0.16       19
 6930.00       -0.80        0.00       19
 6884.80       -0.78        0.16       19
 6880.70       -0.74        0.31       19
 6865.80       -0.67        0.44       19
 6847.90       -0.57        0.57       19
 6828.50       -0.44        0.67       19
 6821.90       -0.31        0.74       19
 6802.50       -0.16        0.78       19
 6623.50        0.00        1.00       19
 6589.30        0.16        0.99       19
 6595.20        0.31        0.95       19
 6647.20        0.45        0.89       19
 6700.30        0.59        0.81       19
 6680.90        0.71        0.71       19
 6656.10        0.81        0.59       19
 6682.40        0.89        0.45       19
 6695.60        0.95        0.31       19
 6685.50        0.99        0.16       19
 6674.00        1.00        0.00       19
 6717.00        0.99       -0.16       19
 6780.60        0.95       -0.31       19
 6780.60        0.89       -0.45       19
 6776.70        0.81       -0.59       19
 6745.30        0.71       -0.71       19
 6761.20        0.59       -0.81       19
 6747.30        0.45       -0.89       19
 6739.40       -0.45       -0.89       19
 6724.90       -0.59       -0.81       19
 6735.30       -0.71       -0.71       19
 6734.40       -0.81       -0.59       19
 6801.50       -0.89       -0.45       19
 6856.90       -0.95       -0.31       19
 6846.40       -0.99       -0.16       19
 6808.10       -1.00        0.00       19
 6756.80       -0.99        0.16       19
 6753.20       -0.95        0.31       19
 6760.20       -0.89        0.45       19
 6714.80       -0.81        0.59       19
 6688.50       -0.71        0.71       19
 6685.50       -0.59        0.81       19
 6692.50       -0.45        0.89       19
 6711.40       -0.31        0.95       19
 6686.50       -0.16        0.99       19

 6957.00        0.00        0.00       20
 6919.70        0.00        0.20       20
 6923.10        0.14        0.14       20
 6991.50        0.20        0.00       20
 7024.40        0.14       -0.14       20
 6974.90        0.00       -0.20       20
 7023.00       -0.14       -0.14       20
 7035.80       -0.20        0.00       20
 6989.90       -0.14        0.14       20
 6840.50        0.00        0.40       20
 6831.90        0.15        0.37       20
 6845.40        0.28        0.28       20
 6927.80        0.37        0.15       20
 6970.00        0.40        0.00       20
 6989.40        0.37       -0.15       20
 6967.00        0.28       -0.28       20
 6930.70        0.15       -0.37       20
 6966.00        0.00       -0.40       20
 6976.90       -0.15       -0.37       20
 7030.60       -0.28       -0.28       20
 7066.30       -0.37       -0.15       20
 7047.00       -0.40        0.00       20
 7023.90       -0.37        0.15       20
 6968.00       -0.28        0.28       20
 6920.70       -0.15        0.37       20
 6758.90        0.00        0.60       20
 6743.30        0.16        0.58       20
 6739.70        0.30        0.52       20
 6803.00        0.42        0.42       20
 6871.90        0.52        0.30       20
 6928.70        0.58        0.16       20
 6964.10        0.60        0.00       20
 6987.40        0.58       -0.16       20
 6995.40        0.52       -0.30       20
 6953.40        0.42       -0.42       20
 6906.20        0.30       -0.52       20
 6870.20        0.16       -0.58       20
 6853.30        0.00       -0.60       20
 6898.30       -0.16       -0.58       20
 6954.00       -0.30       -0.52       20
 6977.60       -0.42       -0.42       20
 6998.40       -0.52       -0.30       20
 7016.80       -0.58       -0.16       20
 7004.10       -0.60        0.00       20
 6970.50       -0.58        0.16       20
 6920.70       -0.52        0.30       20
 6890.60       -0.42        0.42       20
 6859.10       -0.30        0.52       20
 6829.90       -0.16        0.58       20
 6686.50        0.00        0.80       20
 6650.20        0.16        0.78       20
 6639.20        0.31        0.74       20
 6695.40        0.44        0.67       20
 6807.10        0.57        0.57       20
 6770.10        0.67        0.44       20
 6798.20        0.74        0.31       20
 6821.90        0.78        0.16       20
 6832.40        0.80        0.00       20
 6855.00        0.78       -0.16       20
 6888.30        0.74       -0.31       20
 6912.10        0.67       -0.44       20
 6901.10        0.57       -0.57       20
 6886.80        0.44       -0.67       20
 6822.90        0.31       -0.74       20
 6769.10        0.16       -0.78       20
 6763.20        0.00       -0.80       20
 6793.60       -0.16       -0.78       20
 6835.60       -0.31       -0.74       20
 6883.70       -0.44       -0.67       20
 6911.10       -0.57       -0.57       20
 6915.10       -0.67       -0.44       20
 6935.60       -0.74       -0.31       20
 6937.60       -0.78       -0.16       20
 6914.30       -0.80        0.00       20
 6875.80       -0.78        0.16       20
 6845.40       -0.74        0.31       20
 6811.10       -0.67        0.44       20
 6788.50       -0.57        0.57       20
 6773.70       -0.44        0.67       20
 6765.70       -0.31        0.74       20
 6743.30       -0.16        0.78       20
 6593.10        0.00        1.00       20
 6554.20        0.16        0.99       20
 6540.90        0.31        0.95       20
 6580.20        0.45        0.89       20
 6608.70        0.59        0.81       20
 6602.10        0.71        0.71       20
 6593.20        0.81        0.59       20
 6605.20        0.89        0.45       20
 6632.50        0.95        0.31       20
 6653.10        0.99        0.16       20
 6668.60        1.00        0.00       20
 6710.40        0.99       -0.16       20
 6765.80        0.95       -0.31       20
 6783.60        0.89       -0.45       20
 6763.20        0.81       -0.59       20
 6737.40        0.71       -0.71       20
 6773.70        0.59       -0.81       20
 6778.00        0.45       -0.89       20
 6779.90       -0.45       -0.89       20
 6771.10       -0.59       -0.81       20
 6765.70       -0.71       -0.71       20
 6750.70       -0.81       -0.59       20
 6792.60       -0.89       -0.45       20
 6825.50       -0.95       -0.31       20
 6824.00       -0.99       -0.16       20
 6792.60       -1.00        0.00       20
 6746.30       -0.99        0.16       20
 6710.10       -0.95        0.31       20
 6701.30       -0.89        0.45       20
 6662.00       -0.81        0.59       20
 6622.50       -0.71        0.71       20
 6625.60       -0.59        0.81       20
 6625.60       -0.45        0.89       20
 6649.20       -0.31        0.95       20
 6639.50       -0.16        0.99       20

 7036.00        0.00        0.00       21
 7025.30        0.00        0.20       21
 7032.40        0.14        0.14       21
 7025.80        0.20        0.00       21
 7035.40        0.14       -0.14       21
 7015.80        0.00       -0.20       21
 7069.90       -0.14       -0.14       21
 7098.40       -0.20        0.00       21
 7085.60       -0.14        0.14       21
 6964.90        0.00        0.40       21
 6964.10        0.15        0.37       21
 6964.90        0.28        0.28       21
 7025.40        0.37        0.15       21
 7047.50        0.40        0.00       21
 7053.40        0.37       -0.15       21
 7001.90        0.28       -0.28       21
 6923.70        0.15       -0.37       21
 6888.30        0.00       -0.40       21
 6948.10       -0.15       -0.37       21
 7036.30       -0.28       -0.28       21
 7100.90       -0.37       -0.15       21
 7109.20       -0.40        0.00       21
 7107.20       -0.37        0.15       21
 7077.10       -0.28        0.28       21
 7037.60       -0.15        0.37       21
 6889.30        0.00        0.60       21
 6865.80        0.16        0.58       21
 6869.20        0.30        0.52       21
 6928.70        0.42        0.42       21
 6984.90        0.52        0.30       21
 7033.30        0.58        0.16       21
 7049.50        0.60        0.00       21
 7059.00        0.58       -0.16       21
 7052.40        0.52       -0.30       21
 6944.50        0.42       -0.42       21
 6830.50        0.30       -0.52       21
 6728.80        0.16       -0.58       21
 6703.50        0.00       -0.60       21
 6754.30       -0.16       -0.58       21
 6849.10       -0.30       -0.52       21
 6930.70       -0.42       -0.42       21
 7000.90       -0.52       -0.30       21
 7046.30       -0.58       -0.16       21
 7056.50       -0.60        0.00       21
 7060.80       -0.58        0.16       21
 7031.60       -0.52        0.30       21
 7014.10       -0.42        0.42       21
 6987.40       -0.30        0.52       21
 6956.00       -0.16        0.58       21
 6800.50        0.00        0.80       21
 6768.80        0.16        0.78       21
 6763.20        0.31        0.74       21
 6810.10        0.44        0.67       21
 6867.90        0.57        0.57       21
 6880.70        0.67        0.44       21
 6905.20        0.74        0.31       21
 6915.10        0.78        0.16       21
 6917.80        0.80        0.00       21
 6938.60        0.78       -0.16       21
 6964.90        0.74       -0.31       21
 6951.40        0.67       -0.44       21
 6899.60        0.57       -0.57       21
